,precision,recall,f1-score,support
,precision,recall,f1-score,support
0,0.8677573278800272,0.9332844574780058,0.8993288590604027,1364.0
1,0.853460972017673,0.8026315789473685,0.827266238401142,1444.0
2,0.910377358490566,0.9834394904458599,0.945499081445193,785.0
3,0.8861111111111111,0.7631578947368421,0.8200514138817482,1254.0
4,0.8968401486988847,0.7492236024844721,0.8164128595600677,1288.0
5,0.5406779661016949,0.9696048632218845,0.6942328618063113,329.0
6,0.7731367731367731,0.6439290586630286,0.7026423520655005,1466.0
7,0.869281045751634,0.3958333333333333,0.5439672801635992,1344.0
8,0.5507478632478633,0.6677461139896373,0.6036299765807962,1544.0
9,0.8646426312460468,0.9667609618104668,0.9128547579298831,1414.0
10,0.7142134547293879,0.9074550128534704,0.7993206906311916,1556.0
11,0.8721374045801527,0.6441155743481325,0.7409809485204701,1419.0
12,0.6559006211180124,0.8488745980707395,0.7400140154169585,622.0
13,0.9095840867992767,1.0,0.9526515151515151,503.0
14,0.7635658914728682,1.0,0.865934065934066,788.0
accuracy,0.7864485981308411,0.7864485981308411,0.7864485981308411,0.7864485981308411
macro avg,0.7952289770921315,0.8184037693588828,0.7909857944365898,17120.0
weighted avg,0.8040661795806932,0.7864485981308411,0.7811174706226789,17120.0
,precision,recall,f1-score,support
0,0.7947658402203857,0.8460410557184751,0.8196022727272726,1364.0
1,0.7755430410297667,0.667590027700831,0.7175288425753629,1444.0
2,0.8848758465011287,0.9987261146496815,0.93836026331538,785.0
3,0.7769886363636364,0.8724082934609251,0.8219383921863261,1254.0
4,0.8357615894039735,0.9798136645962733,0.9020729092208721,1288.0
5,0.8563829787234043,0.9787234042553191,0.9134751773049644,329.0
6,0.9745523091423186,0.7053206002728513,0.8183616937079541,1466.0
7,0.8684863523573201,0.5208333333333334,0.6511627906976744,1344.0
8,0.7522491349480969,0.7040155440414507,0.7273335563733688,1544.0
9,0.7437214611872146,0.9214992927864215,0.823120656980417,1414.0
10,0.8216704288939052,0.7017994858611826,0.7570190641247834,1556.0
11,0.706408345752608,0.6680761099365751,0.6867077145961609,1419.0
12,0.4451988360814743,0.7379421221864951,0.5553539019963702,622.0
13,0.8327814569536424,1.0,0.908762420957543,503.0
14,0.8971428571428571,0.9961928934010152,0.9440769693325315,788.0
accuracy,0.7880257009345795,0.7880257009345795,0.7880257009345795,0.7880257009345795
macro avg,0.797768607646782,0.8199321294800553,0.798991775073132,17120.0
weighted avg,0.8016252965837355,0.7880257009345795,0.7853027325166314,17120.0
,precision,recall,f1-score,support
0,0.8040133779264214,0.8812316715542522,0.8408534452605807,1364.0
1,0.8443357783211084,0.7174515235457064,0.775739423436915,1444.0
2,0.725925925925926,0.9987261146496815,0.8407506702412868,785.0
3,0.8163265306122449,0.7974481658692185,0.8067769261799113,1254.0
4,0.9390909090909091,0.8020186335403726,0.8651591289782244,1288.0
5,0.9012738853503185,0.8601823708206687,0.880248833592535,329.0
6,0.7875210792580101,0.6371077762619373,0.7043740573152338,1466.0
7,0.7023319615912208,0.38095238095238093,0.4939700916546068,1344.0
8,0.617195496417605,0.7810880829015544,0.6895368782161234,1544.0
9,0.7524134014764339,0.937057991513437,0.8346456692913384,1414.0
10,0.9140461215932913,0.8406169665809768,0.8757951121526615,1556.0
11,1.0,0.6194503171247357,0.7650130548302871,1419.0
12,0.42621825669183255,0.9983922829581994,0.5974025974025975,622.0
13,0.9766990291262136,1.0,0.9882121807465619,503.0
14,0.9986962190352021,0.9720812182741116,0.9852090032154341,788.0
accuracy,0.7822429906542057,0.7822429906542057,0.7822429906542057,0.7822429906542057
macro avg,0.8137391981611158,0.8149203664364822,0.7962458048342866,17120.0
weighted avg,0.8128158200733224,0.7822429906542057,0.7813866142886824,17120.0
,precision,recall,f1-score,support
0,0.8426966292134831,0.9347507331378299,0.8863399374348279,1364.0
1,0.8391123439667129,0.8379501385041551,0.8385308385308385,1444.0
2,0.9016203703703703,0.9923566878980892,0.9448150394178291,785.0
3,0.9239819004524887,0.8141945773524721,0.8656210258584146,1254.0
4,0.8368010403120937,0.9992236024844721,0.9108280254777069,1288.0
5,0.9528023598820059,0.9817629179331308,0.9670658682634731,329.0
6,0.8637123745819398,0.7046384720327421,0.7761081893313297,1466.0
7,0.832,0.5416666666666666,0.6561514195583595,1344.0
8,0.4694364851957975,0.6366580310880829,0.5404068169323805,1544.0
9,0.7431803060545575,0.78995756718529,0.765855330819335,1414.0
10,0.8941289701636189,0.5970437017994858,0.7159922928709055,1556.0
11,0.8592274678111588,0.7054263565891473,0.7747678018575851,1419.0
12,0.6343115124153499,0.9035369774919614,0.7453580901856764,622.0
13,0.8383333333333334,1.0,0.9120580235720762,503.0
14,0.8199791883454735,1.0,0.9010863350485991,788.0
accuracy,0.7908294392523364,0.7908294392523364,0.7908294392523364,0.7908294392523364
macro avg,0.8167549521398922,0.8292777620109016,0.813399002343956,17120.0
weighted avg,0.8090996580847486,0.7908294392523364,0.7897867459360361,17120.0
